原始词语,ABCD,ABDC,ACBD,ACDB,ADBC,ADCB,BACD,BADC,BCAD,BCDA,BDAC,BDCA,CABD,CADB,CBAD,CBDA,CDAB,CDBA,DABC,DACB,DBAC,DBCA,DCAB
条分缕析,条分析缕,条缕分析,条缕析分,条析分缕,条析缕分,分条缕析,分条析缕,分缕条析,分缕析条,分析条缕,分析缕条,缕条分析,缕条析分,缕分条析,缕分析条,缕析条分,缕析分条,析条分缕,析条缕分,析分条缕,析分缕条,析缕条分,析缕分条
痛心疾首,痛心首疾,痛疾心首,痛疾首心,痛首心疾,痛首疾心,心痛疾首,心痛首疾,心疾痛首,心疾首痛,心首痛疾,心首疾痛,疾痛心首,疾痛首心,疾心痛首,疾心首痛,疾首痛心,疾首心痛,首痛心疾,首痛疾心,首心痛疾,首心疾痛,首疾痛心,首疾心痛
望梅止渴,望梅渴止,望止梅渴,望止渴梅,望渴梅止,望渴止梅,梅望止渴,梅望渴止,梅止望渴,梅止渴望,梅渴望止,梅渴止望,止望梅渴,止望渴梅,止梅望渴,止梅渴望,止渴望梅,止渴梅望,渴望梅止,渴望止梅,渴梅望止,渴梅止望,渴止望梅,渴止梅望
望风而逃,望风逃而,望而风逃,望而逃风,望逃风而,望逃而风,风望而逃,风望逃而,风而望逃,风而逃望,风逃望而,风逃而望,而望风逃,而望逃风,而风望逃,而风逃望,而逃望风,而逃风望,逃望风而,逃望而风,逃风望而,逃风而望,逃而望风,逃而风望
亡羊补牢,亡羊牢补,亡补羊牢,亡补牢羊,亡牢羊补,亡牢补羊,羊亡补牢,羊亡牢补,羊补亡牢,羊补牢亡,羊牢亡补,羊牢补亡,补亡羊牢,补亡牢羊,补羊亡牢,补羊牢亡,补牢亡羊,补牢羊亡,牢亡羊补,牢亡补羊,牢羊亡补,牢羊补亡,牢补亡羊,牢补羊亡
妄自菲薄,妄自薄菲,妄菲自薄,妄菲薄自,妄薄自菲,妄薄菲自,自妄菲薄,自妄薄菲,自菲妄薄,自菲薄妄,自薄妄菲,自薄菲妄,菲妄自薄,菲妄薄自,菲自妄薄,菲自薄妄,菲薄妄自,菲薄自妄,薄妄自菲,薄妄菲自,薄自妄菲,薄自菲妄,薄菲妄自,薄菲自妄
未雨绸缪,未雨缪绸,未绸雨缪,未绸缪雨,未缪雨绸,未缪绸雨,雨未绸缪,雨未缪绸,雨绸未缪,雨绸缪未,雨缪未绸,雨缪绸未,绸未雨缪,绸未缪雨,绸雨未缪,绸雨缪未,绸缪未雨,绸缪雨未,缪未雨绸,缪未绸雨,缪雨未绸,缪雨绸未,缪绸未雨,缪绸雨未
温故知新,温故新知,温知故新,温知新故,温新故知,温新知故,故温知新,故温新知,故知温新,故知新温,故新温知,故新知温,知温故新,知温新故,知故温新,知故新温,知新温故,知新故温,新温故知,新温知故,新故温知,新故知温,新知温故,新知故温
学以致用,学以用致,学致以用,学致用以,学用以致,学用致以,以学致用,以学用致,以致学用,以致用学,以用学致,以用致学,致学以用,致学用以,致以学用,致以用学,致用学以,致用以学,用学以致,用学致以,用以学致,用以致学,用致学以,用致以学
悬崖勒马,悬崖马勒,悬勒崖马,悬勒马崖,悬马崖勒,悬马勒崖,崖悬勒马,崖悬马勒,崖勒悬马,崖勒马悬,崖马悬勒,崖马勒悬,勒悬崖马,勒悬马崖,勒崖悬马,勒崖马悬,勒马悬崖,勒马崖悬,马悬崖勒,马悬勒崖,马崖悬勒,马崖勒悬,马勒悬崖,马勒崖悬
扬长避短,扬长短避,扬避长短,扬避短长,扬短长避,扬短避长,长扬避短,长扬短避,长避扬短,长避短扬,长短扬避,长短避扬,避扬长短,避扬短长,避长扬短,避长短扬,避短扬长,避短长扬,短扬长避,短扬避长,短长扬避,短长避扬,短避扬长,短避长扬
掩耳盗铃,掩耳铃盗,掩盗耳铃,掩盗铃耳,掩铃耳盗,掩铃盗耳,耳掩盗铃,耳掩铃盗,耳盗掩铃,耳盗铃掩,耳铃掩盗,耳铃盗掩,盗掩耳铃,盗掩铃耳,盗耳掩铃,盗耳铃掩,盗铃掩耳,盗铃耳掩,铃掩耳盗,铃掩盗耳,铃耳掩盗,铃耳盗掩,铃盗掩耳,铃盗耳掩
全力以赴  ,全力赴以,全以力赴,全以赴力,全赴力以,全赴以力,力全以赴,力全赴以,力以全赴,力以赴全,力赴全以,力赴以全,以全力赴,以全赴力,以力全赴,以力赴全,以赴全力,以赴力全,赴全力以,赴全以力,赴力全以,赴力以全,赴以全力,赴以力全
丰富多彩  ,丰富彩多,丰多富彩,丰多彩富,丰彩富多,丰彩多富,富丰多彩,富丰彩多,富多丰彩,富多彩丰,富彩丰多,富彩多丰,多丰富彩,多丰彩富,多富丰彩,多富彩丰,多彩丰富,多彩富丰,彩丰富多,彩丰多富,彩富丰多,彩富多丰,彩多丰富,彩多富丰
余波未平  ,余波平未,余未波平,余未平波,余平波未,余平未波,波余未平,波余平未,波未余平,波未平余,波平余未,波平未余,未余波平,未余平波,未波余平,未波平余,未平余波,未平波余,平余波未,平余未波,平波余未,平波未余,平未余波,平未波余
脱颖而出  ,脱颖出而,脱而颖出,脱而出颖,脱出颖而,脱出而颖,颖脱而出,颖脱出而,颖而脱出,颖而出脱,颖出脱而,颖出而脱,而脱颖出,而脱出颖,而颖脱出,而颖出脱,而出脱颖,而出颖脱,出脱颖而,出脱而颖,出颖脱而,出颖而脱,出而脱颖,出而颖脱
实事求是  ,实事是求,实求事是,实求是事,实是事求,实是求事,事实求是,事实是求,事求实是,事求是实,事是实求,事是求实,求实事是,求实是事,求事实是,求事是实,求是实事,求是事实,是实事求,是实求事,是事实求,是事求实,是求实事,是求事实
一如既往  ,一如往既,一既如往,一既往如,一往如既,一往既如,如一既往,如一往既,如既一往,如既往一,如往一既,如往既一,既一如往,既一往如,既如一往,既如往一,既往一如,既往如一,往一如既,往一既如,往如一既,往如既一,往既一如,往既如一
众所周知  ,众所知周,众周所知,众周知所,众知所周,众知周所,所众周知,所众知周,所周众知,所周知众,所知众周,所知周众,周众所知,周众知所,周所众知,周所知众,周知众所,周知所众,知众所周,知众周所,知所众周,知所周众,知周众所,知周所众
因地制宜  ,因地宜制,因制地宜,因制宜地,因宜地制,因宜制地,地因制宜,地因宜制,地制因宜,地制宜因,地宜因制,地宜制因,制因地宜,制因宜地,制地因宜,制地宜因,制宜因地,制宜地因,宜因地制,宜因制地,宜地因制,宜地制因,宜制因地,宜制地因
千方百计  ,千方计百,千百方计,千百计方,千计方百,千计百方,方千百计,方千计百,方百千计,方百计千,方计千百,方计百千,百千方计,百千计方,百方千计,百方计千,百计千方,百计方千,计千方百,计千百方,计方千百,计方百千,计百千方,计百方千
层出不穷,层出穷不,层不出穷,层不穷出,层穷出不,层穷不出,出层不穷,出层穷不,出不层穷,出不穷层,出穷层不,出穷不层,不层出穷,不层穷出,不出层穷,不出穷层,不穷层出,不穷出层,穷层出不,穷层不出,穷出层不,穷出不层,穷不层出,穷不出层
莫名其妙  ,莫名妙其,莫其名妙,莫其妙名,莫妙名其,莫妙其名,名莫其妙,名莫妙其,名其莫妙,名其妙莫,名妙莫其,名妙其莫,其莫名妙,其莫妙名,其名莫妙,其名妙莫,其妙莫名,其妙名莫,妙莫名其,妙莫其名,妙名莫其,妙名其莫,妙其莫名,妙其名莫
名列前茅  ,名列茅前,名前列茅,名前茅列,名茅列前,名茅前列,列名前茅,列名茅前,列前名茅,列前茅名,列茅名前,列茅前名,前名列茅,前名茅列,前列名茅,前列茅名,前茅名列,前茅列名,茅名列前,茅名前列,茅列名前,茅列前名,茅前名列,茅前列名
络绎不绝,络绎绝不,络不绎绝,络不绝绎,络绝绎不,络绝不绎,绎络不绝,绎络绝不,绎不络绝,绎不绝络,绎绝络不,绎绝不络,不络绎绝,不络绝绎,不绎络绝,不绎绝络,不绝络绎,不绝绎络,绝络绎不,绝络不绎,绝绎络不,绝绎不络,绝不络绎,绝不绎络
弄虚作假,弄虚假作,弄作虚假,弄作假虚,弄假虚作,弄假作虚,虚弄作假,虚弄假作,虚作弄假,虚作假弄,虚假弄作,虚假作弄,作弄虚假,作弄假虚,作虚弄假,作虚假弄,作假弄虚,作假虚弄,假弄虚作,假弄作虚,假虚弄作,假虚作弄,假作弄虚,假作虚弄
任重道远  ,任重远道,任道重远,任道远重,任远重道,任远道重,重任道远,重任远道,重道任远,重道远任,重远任道,重远道任,道任重远,道任远重,道重任远,道重远任,道远任重,道远重任,远任重道,远任道重,远重任道,远重道任,远道任重,远道重任
奋发有为  ,奋发为有,奋有发为,奋有为发,奋为发有,奋为有发,发奋有为,发奋为有,发有奋为,发有为奋,发为奋有,发为有奋,有奋发为,有奋为发,有发奋为,有发为奋,有为奋发,有为发奋,为奋发有,为奋有发,为发奋有,为发有奋,为有奋发,为有发奋
引人注目,引人目注,引注人目,引注目人,引目人注,引目注人,人引注目,人引目注,人注引目,人注目引,人目引注,人目注引,注引人目,注引目人,注人引目,注人目引,注目引人,注目人引,目引人注,目引注人,目人引注,目人注引,目注引人,目注人引
深入人心  ,深入心人,深人入心,深人心入,深心入人,深心人入,入深人心,入深心人,入人深心,入人心深,入心深人,入心人深,人深入心,人深心入,人入深心,人入心深,人心深入,人心入深,心深入人,心深人入,心入深人,心入人深,心人深入,心人入深
落地生根  ,落地根生,落生地根,落生根地,落根地生,落根生地,地落生根,地落根生,地生落根,地生根落,地根落生,地根生落,生落地根,生落根地,生地落根,生地根落,生根落地,生根地落,根落地生,根落生地,根地落生,根地生落,根生落地,根生地落
势在必行  ,势在行必,势必在行,势必行在,势行在必,势行必在,在势必行,在势行必,在必势行,在必行势,在行势必,在行必势,必势在行,必势行在,必在势行,必在行势,必行势在,必行在势,行势在必,行势必在,行在势必,行在必势,行必势在,行必在势
史无前例  ,史无例前,史前无例,史前例无,史例无前,史例前无,无史前例,无史例前,无前史例,无前例史,无例史前,无例前史,前史无例,前史例无,前无史例,前无例史,前例史无,前例无史,例史无前,例史前无,例无史前,例无前史,例前史无,例前无史
理所当然  ,理所然当,理当所然,理当然所,理然所当,理然当所,所理当然,所理然当,所当理然,所当然理,所然理当,所然当理,当理所然,当理然所,当所理然,当所然理,当然理所,当然所理,然理所当,然理当所,然所理当,然所当理,然当理所,然当所理
耳熟能详  ,耳熟详能,耳能熟详,耳能详熟,耳详熟能,耳详能熟,熟耳能详,熟耳详能,熟能耳详,熟能详耳,熟详耳能,熟详能耳,能耳熟详,能耳详熟,能熟耳详,能熟详耳,能详耳熟,能详熟耳,详耳熟能,详耳能熟,详熟耳能,详熟能耳,详能耳熟,详能熟耳
由来已久  ,由来久已,由已来久,由已久来,由久来已,由久已来,来由已久,来由久已,来已由久,来已久由,来久由已,来久已由,已由来久,已由久来,已来由久,已来久由,已久由来,已久来由,久由来已,久由已来,久来由已,久来已由,久已由来,久已来由
厉行节约  ,厉行约节,厉节行约,厉节约行,厉约行节,厉约节行,行厉节约,行厉约节,行节厉约,行节约厉,行约厉节,行约节厉,节厉行约,节厉约行,节行厉约,节行约厉,节约厉行,节约行厉,约厉行节,约厉节行,约行厉节,约行节厉,约节厉行,约节行厉
恶性循环  ,恶性环循,恶循性环,恶循环性,恶环性循,恶环循性,性恶循环,性恶环循,性循恶环,性循环恶,性环恶循,性环循恶,循恶性环,循恶环性,循性恶环,循性环恶,循环恶性,循环性恶,环恶性循,环恶循性,环性恶循,环性循恶,环循恶性,环循性恶
铤而走险  ,铤而险走,铤走而险,铤走险而,铤险而走,铤险走而,而铤走险,而铤险走,而走铤险,而走险铤,而险铤走,而险走铤,走铤而险,走铤险而,走而铤险,走而险铤,走险铤而,走险而铤,险铤而走,险铤走而,险而铤走,险而走铤,险走铤而,险走而铤
举世瞩目  ,举世目瞩,举瞩世目,举瞩目世,举目世瞩,举目瞩世,世举瞩目,世举目瞩,世瞩举目,世瞩目举,世目举瞩,世目瞩举,瞩举世目,瞩举目世,瞩世举目,瞩世目举,瞩目举世,瞩目世举,目举世瞩,目举瞩世,目世举瞩,目世瞩举,目瞩举世,目瞩世举
足不出户  ,足不户出,足出不户,足出户不,足户不出,足户出不,不足出户,不足户出,不出足户,不出户足,不户足出,不户出足,出足不户,出足户不,出不足户,出不户足,出户足不,出户不足,户足不出,户足出不,户不足出,户不出足,户出足不,户出不足
翻天覆地,翻天地覆,翻覆天地,翻覆地天,翻地天覆,翻地覆天,天翻覆地,天翻地覆,天覆翻地,天覆地翻,天地翻覆,天地覆翻,覆翻天地,覆翻地天,覆天翻地,覆天地翻,覆地翻天,覆地天翻,地翻天覆,地翻覆天,地天翻覆,地天覆翻,地覆翻天,地覆天翻
不可思议,不可议思,不思可议,不思议可,不议可思,不议思可,可不思议,可不议思,可思不议,可思议不,可议不思,可议思不,思不可议,思不议可,思可不议,思可议不,思议不可,思议可不,议不可思,议不思可,议可不思,议可思不,议思不可,议思可不
下落不明,下落明不,下不落明,下不明落,下明落不,下明不落,落下不明,落下明不,落不下明,落不明下,落明下不,落明不下,不下落明,不下明落,不落下明,不落明下,不明下落,不明落下,明下落不,明下不落,明落下不,明落不下,明不下落,明不落下
排忧解难  ,排忧难解,排解忧难,排解难忧,排难忧解,排难解忧,忧排解难,忧排难解,忧解排难,忧解难排,忧难排解,忧难解排,解排忧难,解排难忧,解忧排难,解忧难排,解难排忧,解难忧排,难排忧解,难排解忧,难忧排解,难忧解排,难解排忧,难解忧排
玩忽职守  ,玩忽守职,玩职忽守,玩职守忽,玩守忽职,玩守职忽,忽玩职守,忽玩守职,忽职玩守,忽职守玩,忽守玩职,忽守职玩,职玩忽守,职玩守忽,职忽玩守,职忽守玩,职守玩忽,职守忽玩,守玩忽职,守玩职忽,守忽玩职,守忽职玩,守职玩忽,守职忽玩
当务之急,当务急之,当之务急,当之急务,当急务之,当急之务,务当之急,务当急之,务之当急,务之急当,务急当之,务急之当,之当务急,之当急务,之务当急,之务急当,之急当务,之急务当,急当务之,急当之务,急务当之,急务之当,急之当务,急之务当
坚持不懈  ,坚持懈不,坚不持懈,坚不懈持,坚懈持不,坚懈不持,持坚不懈,持坚懈不,持不坚懈,持不懈坚,持懈坚不,持懈不坚,不坚持懈,不坚懈持,不持坚懈,不持懈坚,不懈坚持,不懈持坚,懈坚持不,懈坚不持,懈持坚不,懈持不坚,懈不坚持,懈不持坚
举足轻重  ,举足重轻,举轻足重,举轻重足,举重足轻,举重轻足,足举轻重,足举重轻,足轻举重,足轻重举,足重举轻,足重轻举,轻举足重,轻举重足,轻足举重,轻足重举,轻重举足,轻重足举,重举足轻,重举轻足,重足举轻,重足轻举,重轻举足,重轻足举
卓有成效  ,卓有效成,卓成有效,卓成效有,卓效有成,卓效成有,有卓成效,有卓效成,有成卓效,有成效卓,有效卓成,有效成卓,成卓有效,成卓效有,成有卓效,成有效卓,成效卓有,成效有卓,效卓有成,效卓成有,效有卓成,效有成卓,效成卓有,效成有卓
不正之风,不正风之,不之正风,不之风正,不风正之,不风之正,正不之风,正不风之,正之不风,正之风不,正风不之,正风之不,之不正风,之不风正,之正不风,之正风不,之风不正,之风正不,风不正之,风不之正,风正不之,风正之不,风之不正,风之正不
滥用职权,滥用权职,滥职用权,滥职权用,滥权用职,滥权职用,用滥职权,用滥权职,用职滥权,用职权滥,用权滥职,用权职滥,职滥用权,职滥权用,职用滥权,职用权滥,职权滥用,职权用滥,权滥用职,权滥职用,权用滥职,权用职滥,权职滥用,权职用滥
赞不绝口  ,赞不口绝,赞绝不口,赞绝口不,赞口不绝,赞口绝不,不赞绝口,不赞口绝,不绝赞口,不绝口赞,不口赞绝,不口绝赞,绝赞不口,绝赞口不,绝不赞口,绝不口赞,绝口赞不,绝口不赞,口赞不绝,口赞绝不,口不赞绝,口不绝赞,口绝赞不,口绝不赞
义不容辞  ,义不辞容,义容不辞,义容辞不,义辞不容,义辞容不,不义容辞,不义辞容,不容义辞,不容辞义,不辞义容,不辞容义,容义不辞,容义辞不,容不义辞,容不辞义,容辞义不,容辞不义,辞义不容,辞义容不,辞不义容,辞不容义,辞容义不,辞容不义
绳之以法  ,绳之法以,绳以之法,绳以法之,绳法之以,绳法以之,之绳以法,之绳法以,之以绳法,之以法绳,之法绳以,之法以绳,以绳之法,以绳法之,以之绳法,以之法绳,以法绳之,以法之绳,法绳之以,法绳以之,法之绳以,法之以绳,法以绳之,法以之绳
尽如人意  ,尽如意人,尽人如意,尽人意如,尽意如人,尽意人如,如尽人意,如尽意人,如人尽意,如人意尽,如意尽人,如意人尽,人尽如意,人尽意如,人如尽意,人如意尽,人意尽如,人意如尽,意尽如人,意尽人如,意如尽人,意如人尽,意人尽如,意人如尽
有所作为  ,有所为作,有作所为,有作为所,有为所作,有为作所,所有作为,所有为作,所作有为,所作为有,所为有作,所为作有,作有所为,作有为所,作所有为,作所为有,作为有所,作为所有,为有所作,为有作所,为所有作,为所作有,为作有所,为作所有
对症下药  ,对症药下,对下症药,对下药症,对药症下,对药下症,症对下药,症对药下,症下对药,症下药对,症药对下,症药下对,下对症药,下对药症,下症对药,下症药对,下药对症,下药症对,药对症下,药对下症,药症对下,药症下对,药下对症,药下症对
